,X,Y
1369,2098028.512,648563.245
1371,2098293.79,648562.92
1372,2098558.671,648562.475
1373,2098540.67,648407.35
1374,2098979.336,648561.046
1375,2099145.36,648560.48
1378,2099491.54,648557.28
1379,2099749.736,648407.08
1380,2100119.4,648406.88
1381,2100120.372,648406.876
1382,2100136.752,648559.132
1385,2100906.59,648560.32
1386,2100977.34,648561.36
1387,2101179.31,648406.29
1388,2102291.245,648405.682
1391,2102768.484,648559.043
1392,2103294.83,648559.0260000001
1393,2103713.93,648404.9
1397,2104779.807,648404.314
1398,2106993.59,648524.91
1399,2106990.4,648678.4
1400,2107177.363,648716.369
1401,2107399.21,648605.69
1402,2107377.33,648762.77
1403,2108517.46,648921.89
1404,2108729.327,648991.736
1405,2108986.26,649238.2
1407,2110042.76,649409.48
1408,2110532.1,649563.25
1409,2110702.696,649780.086
1411,2112061.73,650045.2
1413,2112511.1859999998,650345.881
1414,2113164.269,650417.082
1416,2113146.56,650410.51
1418,2113924.63,650919.01
1419,2114546.139,651072.536
1420,2115412.441,651572.325
1421,2115416.13,651574.45
1422,2117153.31,652577.74
1423,2117194.429,652601.49
1424,2117514.389,652786.313
1425,2117651.515,652865.5229999999
1426,2117597.08,653015.75
1428,2117877.419,653177.837
1429,2118627.647,653569.808
1434,2120039.6,654083.22
1436,2120456.63,654188.36
1437,2121618.34,654336.05
1438,2121669.23,654178.34
1439,2122124.29,654346.43
1440,2122176.11,654350.26
1441,2122190.86,654350.53
1443,2123216.721,654292.902
1444,2123207.9,654293.69
1447,2124614.792,654024.397
1448,2124798.625,654174.865
1449,2125195.56,654005.53
1450,2125280.75,654175.47
1451,2125353.94,654008.44
1452,2125353.94,654008.44
1453,2125406.7430000002,654009.412
1454,2125776.68,654018.26
1455,2126050.81,654196.94
1456,2127305.52,654075.47
1457,2127362.77,654076.9
1458,2127463.077,654080.714
1459,2127463.69,654080.74
1460,2130625.79,654204.05
1461,2130626.69,654204.09
1462,2130616.4390000002,654365.368
1463,2130625.8,654204.052
1464,2130625.8,654204.052
1465,2131151.86,654223.88
1466,2131257.8230000003,654227.878
1467,2131676.074,654407.078
1468,2132205.857,654263.6170000001
1469,2132629.27,654439.75
1470,2133789.25,654326.01
1471,2133949.145,654488.187
1472,2133929.3,654329.92
1473,2134053.23,654336.49
1475,2134474.609,654352.73
1476,2134844.13,654364.98
1478,2135115.95,654531.22
1479,2135902.78,654559.73
1480,2136970.542,654598.406
1481,2137470.92,654616.31
1482,2137600.15,654618.99
1483,2138165.78,654483.44
1484,2138531.86,654655.59
1486,2139061.11,654518.48
1487,2139642.54,654526.69
1488,2139794.32,654707.05
1490,2139828.19,654545.91
1492,2140304.13,654725.97
1493,2140386.0,654729.41
1495,2141155.63,654763.95
1496,2141677.71,654777.44
1497,2141836.97,654625.98
1501,2143782.55,654698.36
1504,2144851.02,654896.7
1505,2146451.5,654963.34
1506,2148007.01,655015.43
1507,2148852.59,654888.941
1508,2149058.08,654896.66
1510,2149573.17,655068.96
1511,2149590.47,655069.71
1513,2150376.137,654942.5129999999
1514,2150648.95,655067.82
1516,2151204.081,655066.5920000001
1517,2151696.66,654941.19
1518,2151749.799,654940.051
1520,2153314.56,655020.069
1522,2154333.15,654934.03
1523,2154496.34,655049.44
1524,2154489.61,655049.17
1525,2154491.28,654939.79
1526,2154861.71,654953.54
1528,2156226.364,655114.432
1529,2156391.736,655008.1379999999
1531,2156656.73,655018.55
1532,2156703.91,655020.41
1534,2157080.04,655035.16
1535,2157080.04,655035.16
1537,2157080.06,655035.16
1538,2157261.12,655149.61
1539,2157237.02,655040.9
1543,2158133.91,655073.67
1544,2158133.91,655073.67
1545,2158186.64,655075.61
1546,2158231.879,655190.062
1547,2158390.636,655195.792
1548,2158757.7,655205.08
1550,2159240.47,655219.62
1551,2159241.77,655115.62
1555,2160560.72,655166.4
1556,2161343.51,655303.71
1557,2161556.93,655202.47
1558,2161599.11,655314.71
1559,2161870.76,655213.69
1561,2162406.827,655342.529
1564,2162726.9,655354.58
1566,2162811.95,655248.17
1569,2163162.43,655371.94
1574,2165095.901,655444.831
1575,2165647.45,655359.26
1577,2166045.415,655479.288
1579,2166113.31,655482.35
1580,2166183.05,655484.64
1581,2166133.548,655376.631
1582,2166200.69,655382.88
1583,2166423.5,655385.07
1584,2166829.49,655410.704
1585,2166981.02,655420.63
1586,2167032.97,655424.73
1587,2167085.72,655428.89
1588,2167240.8,655547.15
1590,2167925.057,655661.504
1591,2168076.974,655697.114
1592,2168434.256,655788.856
1596,2169358.97,655989.36
1598,2169711.07,656143.86
1599,2169910.26,656234.49
1603,2171822.25,657548.89
1604,2171805.78,657676.01
1609,2172042.12,657756.99
1611,2172295.068,658017.243
1612,2172294.66,658019.17
1613,2172279.52,658150.24
1614,2172605.83,658352.38
1616,2172956.25,658730.29
1617,2172968.535,658896.613
1618,2173098.307,658883.4920000001
1619,2173101.596,659040.371
1620,2173301.24,659256.07
1621,2173666.46,659496.24
1622,2173600.6,659579.48
1624,2174021.52,659879.15
1627,2174280.8,660314.36
1630,2174709.89,660777.94
1631,2174873.74,660798.25
1632,2175088.13,661029.73
1635,2175445.86,661416.05
1636,2175445.94,661416.14
1637,2175303.903,661419.3470000001
1638,2175375.775,661496.948
1639,2175517.46,661493.38
1644,2177162.951,663270.397
1645,2177747.52,664057.78
1646,2178358.425,664717.395
1648,2178522.94,664739.09
1649,2178772.749,665008.869
1650,2178825.588,665221.803
1653,2179023.84,665280.03
1654,2178939.44,665342.81
1655,2179559.761,665858.789
1656,2179628.07,666089.94
1658,2180011.461,666502.2220000001
1659,2180461.53,666832.64
1660,2180420.72,666944.14
1662,2180812.79,667211.97
1665,2181594.69,668211.67
1666,2181772.3030000003,668403.45
1668,2182144.68,668805.51
1670,2182321.03,668995.92
1672,2182601.74,669143.92
1674,2182598.821,669295.863
1675,2182864.13,669582.32
1676,2183029.769,669606.162
1680,2183358.97,669961.68
1681,2183569.08,670343.478
1682,2183852.555,670494.715
1683,2184000.307,670809.085
1685,2184210.288,670881.042
1686,2184396.38,671082.01
1687,2184334.13,671164.45
1689,2184658.02,671517.67
1690,2184826.825,671701.498
1691,2185006.52,671895.51
1692,2185462.33,672233.17
1693,2185464.01,672234.98
1696,2186179.63,673007.8
1697,2186179.63,673007.8
1698,2186357.086,673199.378
1700,2186609.2430000002,673625.046
1703,2186836.33,673867.22
1705,2187208.89,674266.86
1706,2187272.1569999997,674340.715
1707,2187433.29,674503.05
1708,2187659.56,674606.99
1709,2187696.223,674646.668
1711,2187697.09,674647.6
1712,2187687.15,674634.51
1714,2187551.51,674640.17
1717,2187696.26,674646.71
1720,2187594.577,674689.6590000001
1721,2187733.45,674686.94
1724,2188557.38,675574.83
1726,2188796.905,675986.692
1727,2189382.58,676617.82
1729,2189483.736,676727.062
1730,2189826.01,676941.11
1731,2190140.58,677436.65
1733,2190207.242,677352.3840000001
1734,2190493.99,677818.0490000001
1735,2190572.19,677743.45
1736,2191043.83,678411.82
1737,2191287.76,678675.253
1738,2191356.3680000002,678593.5490000001
1739,2191571.829,678826.267
1740,2191643.65,678903.84
1744,2192003.45,679448.14
1745,2192298.014,679766.24
1746,2192720.94,680067.41
1747,2193433.565,680837.1170000001
1748,2193720.39,681146.91
1750,2193798.262,681231.0240000001
1751,2194150.73,681611.72
1754,2194509.28,681998.99
1755,2194818.82,682488.49
1756,2194859.7290000003,682532.67
1757,2194903.77,682425.08
1758,2195027.05,682713.7
1759,2195163.39,682860.59
1760,2195234.67,682782.48
1761,2195234.69,682782.51
1762,2195270.58,682821.266
1764,2196233.74,684016.49
1765,2196273.2,684057.79
1766,2196611.56,684424.49
1767,2197162.84,684865.09
1768,2197173.82,684876.95
1769,2197377.98,685097.46
1770,2197459.04,685339.7
1774,2197723.67,685626.37
1776,2197746.29,685649.9
1777,2197784.294,685536.314
1779,2197816.2,685725.41
1780,2197911.86,685674.1
1781,2197840.0,685751.12
1782,2197849.0,685760.84
1784,2197902.06,685818.17
1785,2197903.34,685819.56
1788,2198179.33,685963.05
1789,2198574.383,686389.821
1790,2198756.32,686741.17
1791,2198782.15,686769.085
1792,2198825.777,686661.3979999999
1799,2199558.56,687453.01
1800,2199615.872,687514.925
1801,2200182.99,688282.66
1803,2200632.5,688613.17
1804,2200625.23,688605.31
1805,2200632.5,688613.17
1806,2200621.4480000003,688601.2320000001
1808,2200873.38,689023.58
1809,2200919.13,689078.26
1811,2201370.85,689404.05
1812,2201698.3880000003,689765.718
1814,2202670.9,690811.54
1817,2203045.15,691189.104
1818,2203276.2430000002,691403.39
1819,2203354.685,691474.09
1820,2203366.524,691626.182
1821,2203474.4669999997,691579.047
1822,2203554.36,691649.05
1823,2203636.1119999997,691715.571
1825,2203677.09,691748.64
1826,2203608.674,691830.819
1827,2203800.122,691847.916
1828,2203800.15,691847.94
1829,2203841.124,691881.002
1830,2203841.124,691881.002
1831,2204383.56,692289.52
1832,2204318.83,692370.61
1833,2204383.56,692289.52
1834,2204305.41,692361.63
1835,2204510.44,692378.78
1836,2204775.01,692674.4
1838,2204993.165,692690.427
1839,2205037.15,692716.19
1840,2205217.53,692820.86
1841,2205260.64,692846.43
1842,2205262.06,692845.93
1843,2205263.03,692846.48
1845,2205399.393,692923.243
1847,2205721.995,693097.2170000001
1848,2205688.23,693200.35
1852,2205861.0,693167.85
1853,2206049.81,693258.74
1854,2206142.5,693301.73
1855,2206151.73,693428.77
1856,2206176.187,693438.2420000001
1858,2206591.57,693524.88
1859,2206591.63,693636.14
1860,2206662.289,693547.928
1861,2206662.289,693547.928
1862,2206621.67,693650.33
1863,2207101.29,693876.93
1864,2207209.301,693927.9509999999
1866,2207607.74,693995.98
1868,2208309.59,694448.11
1870,2209473.2,694993.26
1871,2209794.8,695151.6
1872,2209935.554,695215.8940000001
1873,2210079.068,695283.656
1874,2210079.068,695283.656
1876,2210079.068,695283.656
1877,2210125.7,695294.16
1878,2210396.33,695437.28
1880,2211225.1119999997,695705.016
1882,2211362.5,695889.65
1883,2212614.486,696480.788
1886,2213559.859,696807.673
1887,2213703.4,696874.02
1888,2213798.2180000003,696920.125
1892,2214717.37,697476.32
1894,2215228.38,697594.81
1895,2215338.53,697771.0
1896,2215658.84,697922.95
1897,2215900.2,698037.46
1898,2215991.172,697954.6540000001
1899,2215960.102,698065.875
1900,2215959.76,698065.71
1901,2216137.67,698150.11
1902,2216150.94,698156.41
1903,2216150.94,698156.41
1905,2216658.58,698269.51
1906,2217421.359,698629.3470000001
1908,2218492.911,699262.109
1910,2218563.92,699168.35
1912,2218897.45,699325.87
1913,2218986.24,699492.49
1914,2219037.33,699392.05
1917,2219497.777,699733.923
1918,2219660.976,699687.1440000001
1919,2219756.24,699732.22
1922,2220471.52,700067.8
1923,2220469.39,700069.66
1925,2221852.16,700844.85
1926,2222377.6,701093.13
1928,2222851.11,701196.61
1929,2222946.4,701241.7
1930,2223217.21,701488.93
1931,2223337.39,701546.12
1932,2223325.81,701421.23
1933,2223327.64,701422.09
1934,2223374.099,701563.449
1935,2223804.801,701766.729
1936,2224289.12,701993.06
1937,2224280.1459999997,701991.575
1938,2224470.284,702081.5140000001
1939,2224470.284,702081.5140000001
1940,2224481.796,701968.2009999999
1942,2224966.085,702197.3509999999
1944,2225707.09,702666.54
1946,2226324.131,702958.413
1947,2226709.54,703022.3
1949,2227164.84,703237.73
1954,2227931.11,703600.3
1955,2228068.38,703783.47
1956,2228210.83,703732.65
1957,2228088.17,703788.2
1958,2228521.49,703997.8
1959,2228558.253,704015.189
1960,2228605.788,704037.6740000001
1961,2229567.81,704371.97
1962,2229563.9,704372.43
1964,2229615.96,704396.99
1968,2230731.706,704923.155
1969,2231070.65,705082.98
1970,2230884.17,705115.8
1971,2231070.6580000003,705082.985
1973,2231713.29,705386.85
1975,2232448.1,705735.97
1976,2232302.489,705917.0290000001
1979,2232659.99,706185.2
1980,2233885.7569999998,706618.933
1981,2233508.94,706958.11
1983,2234016.86,706723.28
1984,2233690.7,707128.43
1985,2233871.348,707321.733
1986,2233871.348,707321.733
1987,2234379.486,707032.1740000001
1988,2234458.401,707102.615
1989,2234044.28,707494.68
1990,2234114.58,707561.26
1991,2234176.36,707614.24
1992,2234694.496,707323.94
1994,2234341.781,707771.3990000001
1995,2234881.188,707505.4509999999
1996,2234381.84,707807.91
1999,2234991.82,707612.41
2000,2234670.06,708049.73
2001,2235070.04,707686.4
2002,2234989.49,707610.15
2004,2234879.44,708215.36
2007,2235713.79,708757.61
2008,2235807.84,708813.51
2009,2236227.36,708601.54
2010,2236227.36,708601.54
2011,2236067.14,708951.09
2012,2236367.065,709098.18
2014,2236722.49,708898.21
2015,2236939.49,709014.38
2017,2237150.13,709119.28
2018,2237214.6,709151.3840000001
2019,2237035.72,709373.81
2020,2237623.9,709355.21
2021,2238473.598,709778.353
2023,2239038.23,710186.37
2024,2239054.97,710067.87
2025,2239048.16,710061.68
2027,2239547.2,710315.21
2029,2239509.66,710296.02
2030,2239478.62,710404.09
2031,2239470.78,710397.66
2034,2239547.2,710315.21
2035,2239518.47,710300.53
2038,2239965.11,710666.68
2039,2240454.18,710965.1
2040,2240589.55,711046.68
2042,2240863.64,711113.47
2043,2241173.31,711330.28
2044,2241301.67,711437.037
2045,2241644.28,711842.74
2046,2241636.125,711844.2440000001
2047,2241666.451,711870.0
2048,2164910.909,655972.068
2049,2164910.91,655972.07
2050,2164192.641,654992.211
2051,2164192.64,654992.21
2052,2171423.49,658076.9
2053,2171713.81,658257.84
2054,2171721.122,658088.017
2055,2171721.12,658088.02
2056,2171721.01,658090.69
2057,2171721.12,658088.02
2058,2171721.122,658088.017
2059,2171729.9,658080.63
2060,2171725.8,658081.9
2062,2171719.13,658092.51
2063,2171717.51,658083.88
2065,2171721.122,658088.017
2066,2171721.122,658088.017
2067,2171721.12,658088.02
2068,2171721.12,658088.02
2069,2171721.122,658088.017
2070,2171721.1,658088.64
2072,2171721.12,658088.02
2073,2171720.87,658092.89
2074,2171721.122,658088.017
2075,2171721.12,658088.02
2076,2171723.0,658057.94
2077,2161903.871,655143.1379999999
2079,2187397.169,674260.694
2080,2204732.82,692385.59
2081,2167975.82,655533.67
2082,2168233.97,655600.73
2083,2205902.329,692734.255
2084,2168757.64,655960.72
2086,2167096.34,655974.582
2090,2172111.81,658126.2
2091,2171773.23,658090.1
2092,2171721.12,658088.02
2093,2171722.42,658055.64
2094,2171721.12,658088.02
2095,2171721.17,658086.82
2096,2171721.09,658088.92
2097,2188027.54,675235.62
2098,2187624.595,675066.944
2100,2165902.97,655630.56
2101,2165300.96,655739.45
2102,2096559.19,648802.89
2103,2163894.682,655423.83
2104,2204776.73,693147.39
2106,2181549.43,519385.46
2109,2194642.46,535169.06
2110,2192459.47,540620.23
2111,2191508.72,542593.54
2112,2189813.34,545407.3
2113,2188804.3540000003,546004.803
2114,2188757.91,546071.56
2115,2188664.24,547407.17
2117,2188626.863,548357.54
2118,2185770.74,550437.2
2120,2185536.849,550766.816
2121,2184102.242,554593.414
2122,2184066.41,554700.31
2124,2182270.98,560097.368
2125,2181793.547,561330.962
2126,2181755.33,561433.32
2127,2181694.01,562063.12
2128,2181690.901,562642.682
2130,2181989.07,578280.29
2131,2181971.21,582306.68
2132,2181913.977,583026.57
2134,2179578.91,583822.06
2136,2179014.117,594224.574
2138,2178864.015,599877.209
2139,2178663.65,607339.67
2141,2178587.956,610125.1
2142,2178445.41,610429.36
2143,2178347.413,610591.121
2146,2177721.893,616479.922
2148,2176709.66,623582.33
2149,2176737.36,630515.85
2150,2176114.98,631433.82
2151,2173002.586,635893.666
2152,2172382.2,637733.65
2153,2172216.634,642643.106
2154,2171987.958,650317.69
2155,2171959.8,651158.15
2156,2171800.19,655889.61
2157,2171766.277,656886.678
2158,2171766.23,656888.02
2159,2171768.36,656891.03
2160,2171766.28,656886.68
2161,2171760.97,657038.34
2163,2062684.78,516924.68
2165,2064270.54,519016.99
2166,2064500.28,519497.27
2169,2065536.19,520686.94
2170,2065812.84,521221.47
2171,2066803.48,522359.07
2172,2067013.2019999998,522807.404
2173,2067020.3,522807.19
2174,2067331.374,523227.277
2175,2067342.5,523241.95
2176,2067328.42,523230.34
2178,2067443.1,523372.14
2179,2067411.13,523332.53
2181,2068070.77,524031.19
2182,2068323.58,524364.75
2183,2068297.04,524501.62
2184,2069558.5769999998,526166.3879999999
2187,2069967.739,526534.128
2188,2070293.93,526964.58
2190,2070478.039,527207.536
2191,2071555.69,528629.639
2192,2071555.62,528629.55
2193,2071872.4,529047.58
2194,2072089.03,529506.37
2196,2072102.98,529524.78
2197,2073502.35,531371.87
2198,2073869.365,531679.913
2200,2074811.13,532736.75
2201,2074811.8830000001,532737.4720000001
2202,2074811.8830000001,532737.4720000001
2203,2075584.75,533444.81
2205,2077108.1469999999,534809.662
2207,2080222.619,537593.159
2210,2082511.05,539772.42
2211,2082972.58,540053.48
2212,2084561.334,541472.6410000001
2217,2085752.65,542536.26
2219,2086988.1,543639.29
2220,2086886.552,543683.767
2221,2086942.29,543598.38
2222,2087339.45,543952.97
2223,2087283.5180000002,544038.812
2225,2087743.66,544299.72
2226,2087691.33,544385.35
2227,2087813.5259999998,544483.704
2229,2088596.68,544936.11
2230,2088994.0,545309.5129999999
2231,2089044.564,545222.009
2232,2089426.49,545433.37
2233,2089506.0880000002,545488.327
2235,2091459.83,546329.41
2236,2091918.83,546466.97
2237,2091928.0,546469.7
2238,2091968.916,546481.497
2239,2092071.2,546510.98
2240,2092583.86,546658.76
2241,2092972.11,546864.39
2243,2094374.13,547277.364
2244,2094988.37,547351.89
2245,2094986.6230000001,547351.386
2246,2094941.15,547441.16
2247,2095192.7040000001,547513.82
2248,2096000.014,547682.866
2249,2096438.211,547874.522
2250,2096515.7,547903.45
2251,2096524.812,547914.555
2252,2096524.812,547914.555
2253,2096963.814,548138.072
2254,2097006.43,548160.88
2255,2097368.03,548500.14
2256,2097369.847,548494.557
2257,2097419.898,548409.621
2260,2098283.09,549046.25
2261,2098244.14,549142.43
2262,2099095.15,549780.34
2264,2099431.2369999997,550222.135
2267,2099834.09,550591.59
2269,2100983.65,551646.35
2270,2100989.996,551651.662
2271,2101406.82,551894.08
2272,2101396.53,551887.85
2273,2101396.53,551887.85
2274,2101437.231,551925.189
2275,2101437.231,551925.189
2276,2101630.28,552102.42
2277,2102789.801,553184.551
2278,2102972.85,553370.31
2279,2103227.81,553833.15
2280,2103577.571,554285.545
2281,2103629.98,554353.7
2282,2103936.65,554633.17
