,CASENO,FORM_REPT_NO,rd_inv,milepost,RTE_NBR,lat,lon,MONTH,DAYMTH,WEEKDAY,RDSURF,LIGHT,weather,rur_urb,REPORT,SEVERITY,veh_count,LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt,deg_curv,dir_grad,pct_grad
14412,201415978,E328051,395,22.93,395,46.1152213169,-122.95211254200001,5,10,6,1.0,1.0,01,U,1,1,2,,A,Y,C,U,P,E,3.0,53.0,610.0,395,45.0,22.93,22.94,5,0,16,4,0,13,52,27996.0,0.1,2.5,-,1.98
14413,201415979,E327851,395,21.67,395,47.975384400299994,-119.1599619923,5,1,4,1.0,1.0,01,U,1,1,2,,A,Y,A,U,P,E,3.0,52.0,610.0,395,45.0,21.66,21.68,5,0,16,4,10,12,48,14951.0,0.11,0.0,-,2.43
14414,201415980,E327752,397,17.83,397,47.4105850975,-120.2901910574,4,16,3,1.0,1.0,01,U,2,7,1,C,,Y,C,U,A,E,3.0,53.0,610.0,397,,17.81,17.900000000000006,0,0,0,4,0,17,68,15672.0,0.51,0.0,,0.0
14415,201415981,E327705,395,22.93,395,47.4105850975,-120.2901910574,5,11,7,1.0,1.0,01,U,2,6,3,,A,,A,U,P,E,3.0,52.0,610.0,395,45.0,22.92,22.93,5,0,16,4,10,12,48,20583.0,0.08,2.5,-,1.98
14416,201415982,E328045,240,21.0,240,46.381878343000004,-119.0707483117,5,9,5,1.0,6.0,01,R,1,1,1,B,,,B,R,B,E,3.0,44.0,,240,60.0,20.97,21.02,0,7,0,2,7,13,26,4606.0,0.08,0.0,-,0.82
14417,201415983,E328043,240,32.09000000000001,240,46.462735367200004,-117.6900983315,5,13,2,1.0,1.0,01,U,1,1,3,,A,Y,A,U,A,E,3.0,52.0,1080.0,240,60.0,32.09000000000001,32.2,0,0,16,6,8,12,72,34817.0,1.4,0.0,+,0.1
14418,201415986,E327892,285,3.47,285,47.0994095531,-119.2478333455,5,7,3,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,E,4.0,53.0,1405.0,285,35.0,3.47,3.6800000000000006,0,0,0,4,0,13,50,31932.0,2.45,0.0,-,1.0
14419,201415987,E328023,285,0.8100000000000002,285,47.1979902074,-123.95366079370001,5,12,1,1.0,1.0,01,U,2,7,2,C,,,C,U,A,E,4.0,53.0,1405.0,285,35.0,0.8,0.8100000000000002,0,0,0,4,0,11,44,27324.0,0.1,0.0,-,1.0
14420,201415988,3653015,285COWENTCH,1.43,285,47.0031040322,-124.0012196324,4,29,2,1.0,1.0,01,U,2,6,2,C,,Y,C,U,A,E,4.0,53.0,1405.0,285COWENTCH,,1.43,1.63,88,0,0,2,0,22,43,14728.0,1.08,0.0,,0.0
14421,201415989,3639392,285,1.0,285,47.8898912884,-122.7323224941,4,12,6,1.0,1.0,01,U,2,7,2,C,,Y,C,U,A,E,4.0,53.0,1405.0,285,35.0,0.88,1.01,0,0,0,4,0,11,44,27324.0,1.3,0.0,-,1.0
14422,201415990,3393117,002,77.8,2,48.0118279266,-122.773414297,5,8,4,1.0,1.0,02,R,1,1,1,A,,N,A,R,A,,4.0,43.0,,002,60.0,76.13,78.38,10,4,0,2,6,12,24,4116.0,3.38,4.02,-,3.48
14423,201415992,E327981,101,247.15,101,47.7391935128,-122.8802849408,4,30,3,1.0,1.0,01,U,2,7,2,C,,Y,C,U,A,W,5.0,53.0,990.0,101,25.0,247.11000000000004,247.15,22,0,0,2,0,25,50,6498.0,0.09,0.0,-,2.51
14424,201415993,E327842,101COPRTANG,0.71,101,47.591979461099996,-122.24675679719999,5,9,5,2.0,1.0,03,U,2,7,2,C,,Y,C,U,A,W,5.0,53.0,990.0,101COPRTANG,,0.61,0.71,89,0,0,2,0,21,41,17242.0,0.63,0.0,,0.0
14425,201415995,E329535,500,21.85,500,47.5798861867,-121.9366958764,5,15,4,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,6.0,54.0,145.0,500,55.0,21.75,21.86,10,0,0,2,0,20,40,3884.0,0.16,0.0,+,1.0
14426,201415996,E327702,502,3.59,502,47.199394821800006,-121.990270993,5,5,1,1.0,1.0,01,U,2,7,2,A,,Y,A,U,A,W,6.0,53.0,,502,,3.59,3.7,5,8,0,2,12,12,24,16507.0,0.66,0.0,+,1.44
14427,201415997,E327920,502,4.54,502,47.28968416439999,-122.3071134987,5,15,4,1.0,1.0,01,U,2,7,2,A,,,A,U,A,W,6.0,53.0,,502,,4.009999999999999,4.59,5,8,0,2,8,12,24,16507.0,3.4900000000000007,0.57,-,2.26
14428,201415998,E328008,500,12.76,500,47.2999055724,-122.30290798829999,5,10,6,1.0,1.0,01,R,1,1,2,G,,,G,R,A,W,6.0,45.0,,500,55.0,12.11,13.75,10,2,0,2,2,11,22,3752.0,2.25,0.0,+,0.28
14429,201416000,3714977,501,0.05,501,47.3536893013,-122.24605479889999,5,2,5,2.0,1.0,03,U,1,1,2,C,,,C,U,A,W,6.0,53.0,1350.0,501,,0.01,0.05,0,0,0,6,0,17,99,27767.0,0.4100000000000001,0.0,+,0.88
14430,201416001,E327976,005,22.51,5,47.381348824899995,-122.2473617178,5,8,4,2.0,1.0,03,U,2,7,2,A,S,,A,U,A,W,8.0,51.0,1470.0,005,70.0,22.48,22.52,5,6,100,6,10,12,72,61832.0,0.9,0.0,+,0.01
14431,201416002,3523956,432,7.44,432,47.3580223278,-122.1654257692,4,6,7,2.0,1.0,03,U,2,7,2,C,,Y,C,U,A,W,8.0,53.0,695.0,432,55.0,7.42,7.44,0,0,0,4,0,13,50,19946.0,0.15,0.0,+,0.04
14432,201416003,3110104,411,0.64,411,47.4121262292,-122.21853371610001,5,5,1,1.0,1.0,02,U,1,1,2,C,,,C,U,P,W,8.0,54.0,695.0,411,,0.1,0.78,0,0,0,2,0,20,40,10211.0,2.53,0.0,+,0.0
14433,201416004,E327998,433,0.83,433,47.410612353699996,-122.2494049528,5,9,5,2.0,4.0,03,U,1,1,3,,A,,A,U,A,W,8.0,53.0,,433,,0.8,0.87,0,0,4,2,8,14,28,21538.0,0.55,11.46,,0.0
14434,201416005,E327741,174,11.72,174,47.378051962200004,-122.2430422454,5,5,1,2.0,1.0,09,R,1,1,2,B,,,B,R,B,E,9.0,44.0,,174,,9.810000000000002,11.72,0,2,0,2,2,11,22,478.0,0.33,0.0,-,3.82
14435,201416008,E328001,395,38.75999999999999,395,47.397950666899995,-122.32432584719999,5,15,4,1.0,1.0,01,R,1,1,1,A,S,Y,A,R,P,E,11.0,42.0,,395,55.0,36.94,39.07,5,4,75,4,10,12,48,15266.0,11.870000000000005,0.0,-,0.2
14436,201416009,E327681,012,395.6,12,47.423948844899996,-122.3352297555,5,12,1,1.0,1.0,01,R,2,6,2,A,,N,A,R,A,E,12.0,43.0,,012,60.0,394.89,395.63,42,2,0,2,2,12,24,1489.0,0.4,0.0,+,1.1799999999999995
14437,201416010,E327740,262,13.19,262,47.302933455200005,-122.2569663039,5,8,4,2.0,1.0,03,R,1,1,2,B,,,B,R,B,E,13.0,45.0,,262,,13.18,13.19,0,4,0,2,4,12,24,685.0,0.0,0.0,,0.0
14438,201416011,E327742,024,51.99,24,47.3195937011,-122.245352956,5,10,6,1.0,1.0,01,R,1,1,1,B,,N,B,R,B,E,13.0,45.0,,024,,51.9,52.71,10,2,0,2,2,12,23,939.0,0.28,4.0,+,0.44
14439,201416012,E327739,090,177.53,90,47.3029544382,-122.2280537277,5,8,4,1.0,1.0,01,U,1,1,2,,A,Y,A,U,A,E,13.0,51.0,805.0,090,70.0,177.53,177.61,20,0,16,4,10,12,48,15295.0,0.45,0.0,+,1.14
14440,201416013,E327830,101,106.15,101,47.3215225359,-122.2447323702,5,13,2,1.0,4.0,01,R,1,1,1,A,,N,A,R,B,W,14.0,43.0,,101,25.0,106.12,106.27,8,6,0,2,6,12,24,2082.0,0.11,4.41,+,0.61
14441,201416014,E327831,109,6.44,109,47.253834472200005,-122.1209219068,5,12,1,1.0,1.0,01,R,2,7,2,A,,N,A,R,A,W,14.0,44.0,,109,,6.34,6.49,5,5,0,2,5,11,22,6326.0,0.3500000000000001,0.0,+,0.66
14442,201416015,E327805,104,8.67,104,47.7571080479,-122.1866041785,5,8,4,2.0,1.0,03,R,2,6,2,A,,Y,A,R,A,W,16.0,42.0,,104,60.0,8.67,9.65,0,8,0,2,8,11,22,13586.0,4.86,0.0,-,3.78
14443,201416016,E327807,019,9.310000000000002,19,47.7573736721,-122.1861469459,5,12,1,1.0,1.0,01,R,1,1,2,A,,,A,R,B,W,16.0,44.0,,019,,9.11,9.37,0,4,0,2,4,12,24,8896.0,0.84,0.0,,0.0
14444,201416017,3120478,101,302.11000000000007,101,47.7588310638,-122.18399577139999,5,3,6,2.0,1.0,03,R,2,6,2,A,,,A,R,A,W,16.0,43.0,,101,55.0,302.0900000000001,302.13,30,4,0,2,4,11,22,2894.0,0.04,1.5,-,5.53
14445,201416018,E327992,090,4.259999999999999,90,47.5677850105,-122.1800821477,5,13,2,1.0,1.0,01,U,2,7,3,W,O,,W,U,P,W,17.0,51.0,763.0,090,60.0,4.09,4.5600000000000005,0,0,50,6,0,16,98,132307.0,22.7,3.61,-,0.12
14446,201416019,E327958,090,5.09,90,47.570810247299995,-122.1780206776,5,13,2,1.0,1.0,01,U,1,1,2,P,O,,P,U,P,W,17.0,51.0,763.0,090,60.0,5.030000000000001,5.17,0,6,100,6,10,12,71,132008.0,6.75,1.43,+,0.53
14447,201416020,E327925,202,19.19,202,47.6026872649,-122.1838153085,5,14,3,1.0,1.0,01,U,2,7,2,A,,N,A,U,A,W,17.0,54.0,,202,,19.04,19.210000000000004,0,5,0,2,5,12,23,7536.0,0.47,0.0,-,0.72
14448,201416021,E327738,410,15.56,410,47.621787886199996,-122.1888516964,5,12,1,1.0,1.0,01,U,2,7,2,A,,,C,U,A,W,17.0,53.0,410.0,410,40.0,15.52,15.56,10,8,0,2,0,12,24,9219.0,0.13,0.0,+,0.1
14449,201416022,E327878,018,0.51,18,47.579600103800004,-122.16891624200001,5,13,2,1.0,1.0,01,U,1,0,2,,A,,A,U,A,W,17.0,52.0,443.0,018,60.0,0.48,0.52,0,0,15,4,10,12,48,68406.0,1.0,0.0,+,0.6
14450,201416023,E327879,005,142.81,5,47.394359829399995,-122.0467277122,5,9,5,2.0,1.0,03,U,1,1,3,A,S,,A,U,P,W,17.0,51.0,443.0,005,60.0,142.55,142.82,30,10,84,8,10,12,96,131755.0,12.98,0.0,+,1.4
14451,201416025,E327763,181,0.24,181,47.456481224399994,-122.26447533139999,5,13,2,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,615.0,181,,0.24,0.28,0,0,0,4,0,14,56,,,0.0,-,0.12
14453,201416026,E327760,516,9.65,516,47.6366479618,-122.1430325339,5,13,2,1.0,1.0,01,U,2,7,2,C,,Y,C,U,A,W,17.0,53.0,615.0,516,,9.65,9.7,5,0,0,4,0,15,60,31427.0,0.5700000000000001,3.0,+,0.18
14454,201416028,E327757,181,2.28,181,47.71394114060001,-122.1317147478,5,13,2,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,181,,2.24,2.31,0,0,0,6,0,15,92,32168.0,0.8200000000000002,0.0,-,0.08
14455,201416029,E327758,516,4.990000000000001,516,47.6671827452,-122.1241277442,5,12,1,1.0,1.0,01,U,1,1,2,,A,Y,C,U,A,W,17.0,52.0,615.0,516,,4.990000000000001,5.02,5,0,14,4,0,14,56,24354.0,0.27,0.0,+,0.98
14456,201416030,E327991,405,17.670000000000005,405,47.669355071700004,-122.12948824290001,5,15,4,1.0,4.0,01,U,1,1,2,,A,,A,U,A,W,17.0,51.0,625.0,405,60.0,17.64,17.710000000000004,23,0,32,6,10,12,72,182933.0,4.67,0.95,-,0.5899999999999999
14457,201416032,E327971,509,23.43,509,47.5327202579,-122.1973719477,5,15,4,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,17.0,53.0,325.0,509,50.0,23.41,23.43,7,0,0,3,0,16,48,19114.0,0.14,0.0,+,2.58
14458,201416033,3619190,509,25.59,509,47.532433392799994,-122.1975280991,4,24,4,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,870.0,509,50.0,25.54,25.59,7,0,0,2,0,23,46,10301.0,0.19,1.0,+,4.17
14459,201416034,E327876,018,3.2,18,47.48365430850001,-122.1958889676,4,25,5,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,17.0,52.0,55.0,018,60.0,3.07,3.21,5,0,6,5,10,12,60,96989.0,4.96,0.0,-,1.3
14462,201416036,E327874,018,4.58,18,47.5005404653,-122.12210082040001,5,10,6,2.0,4.0,03,U,1,1,2,,A,,A,U,A,W,17.0,52.0,55.0,018,60.0,4.57,4.61,5,0,6,4,10,11,44,79507.0,1.16,2.86,-,2.45
14463,201416037,E327959,167,17.03,167,47.4432305644,-122.2173487304,5,14,3,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,W,17.0,52.0,55.0,167,60.0,16.91,17.09,10,5,88,5,10,12,60,116534.0,7.66,0.0,-,0.12
14464,201416038,3180940,164,6.33,164,47.5005404653,-122.12210082040001,5,2,5,4.0,4.0,01,R,1,1,1,A,,,A,R,A,W,17.0,44.0,,164,,6.02,6.34,0,6,0,2,6,12,24,16913.0,1.98,0.0,+,1.28
14465,201416042,E327952,405,10.15,405,47.48227348100001,-122.246299475,5,13,2,1.0,1.0,01,U,2,7,2,A,S,,A,U,A,W,17.0,51.0,75.0,405,60.0,10.130000000000004,10.15,0,4,32,5,8,12,60,158704.0,1.16,3.71,-,2.15
14466,201416043,E327996,405,10.39,405,47.6046481538,-122.32700129530001,5,13,2,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,W,17.0,51.0,75.0,405,60.0,10.35,10.39,0,10,38,5,10,12,60,145530.0,2.120000000000001,0.0,+,4.33
14467,201416044,E328020,405,12.74,405,47.661194412,-122.29282737209999,5,13,2,1.0,1.0,01,U,1,1,3,P,S,,P,U,P,W,17.0,51.0,75.0,405,60.0,12.55,12.76,23,6,45,7,10,12,84,204517.0,15.68,0.49,-,5.0
14468,201416045,E328029,405,14.120000000000005,405,47.69982792,-122.3037143358,5,13,2,1.0,1.0,01,U,1,1,2,,A,Y,A,U,P,W,17.0,51.0,75.0,405,60.0,14.120000000000005,14.16,23,0,16,6,10,12,72,165584.0,2.42,0.0,+,2.86
14469,201416048,E327882,005,156.55,5,47.723249895100004,-122.34496653149999,5,13,2,1.0,3.0,01,U,1,1,2,,A,,A,U,P,W,17.0,51.0,1320.0,005,60.0,156.55,156.56,30,0,24,8,10,13,104,183012.0,0.67,4.0,+,3.3
14470,201416052,E328058,202,4.08,202,47.664026075,-122.6917780923,5,14,3,1.0,1.0,01,U,1,1,2,A,,Y,A,U,A,W,17.0,54.0,,202,,4.04,4.240000000000001,0,4,0,2,4,12,24,17803.0,1.3,17.0,-,3.28
14471,201416053,E327980,520,11.950000000000005,520,47.660679375600004,-122.69291754870001,4,30,3,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,17.0,52.0,1065.0,520,60.0,11.94,12.0,0,0,20,5,10,12,60,86039.0,1.88,0.0,-,5.1
14472,201416055,E328050,405,2.0,405,47.624798105,-122.62886838360001,5,8,4,2.0,1.0,03,U,2,7,3,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,1.94,2.01,0,0,16,5,8,12,60,162922.0,4.16,0.49,+,0.0
14473,201416056,E328028,405,7.480000000000001,405,47.5592399584,-122.65533121790001,5,14,3,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,7.44,7.65,0,0,16,4,8,12,48,142971.0,10.96,0.0,-,0.93
14474,201416057,E328039,405,7.46,405,47.5650107357,-122.6793677022,5,14,3,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,7.44,7.65,0,0,16,4,8,12,48,142971.0,10.96,0.0,-,0.93
14475,201416059,E327870,405,7.47,405,47.5997126776,-122.6293438854,5,13,2,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,7.44,7.65,0,0,16,4,8,12,48,142971.0,10.96,0.0,-,0.93
14476,201416060,E327871,900,10.74,900,47.565048732799994,-122.6409829861,5,9,5,2.0,1.0,03,U,2,7,2,A,,,A,U,A,W,17.0,53.0,,900,50.0,10.68,10.74,5,10,0,2,10,11,22,8728.0,0.19,5.0,-,1.27
14477,201416062,E327873,900,10.74,900,47.8014860922,-122.5005100705,5,9,5,2.0,1.0,03,U,2,7,2,A,,,A,U,A,W,17.0,53.0,,900,50.0,10.68,10.74,5,10,0,2,10,11,22,8728.0,0.19,5.0,-,1.27
14478,201416063,E328048,005,150.06,5,47.7062341696,-122.5987283966,5,13,2,1.0,1.0,01,U,1,1,2,A,S,Y,A,U,P,W,17.0,51.0,1139.0,005,60.0,149.89,150.15,30,3,38,8,10,11,88,203342.0,19.3,0.5,+,1.2
14479,201416064,E329624,005,164.6,5,47.5339863891,-122.6221210041,5,12,1,1.0,1.0,01,U,2,7,2,,P,,P,U,P,W,17.0,51.0,1140.0,005,60.0,164.6,164.68,30,0,22,5,8,11,55,231850.0,6.77,0.0,+,3.5
14480,201416065,E329625,005,166.06,5,47.6141241875,-122.6288081132,5,17,6,1.0,1.0,01,U,1,1,2,C,O,Y,C,U,P,W,17.0,51.0,1140.0,005,60.0,166.04,166.12,30,0,22,8,0,14,112,204717.0,5.98,0.0,-,0.34
14481,201416066,E327875,900,2.48,900,46.970606387,-120.44969519290001,5,9,5,1.0,4.0,01,U,2,7,2,A,,,C,U,P,W,17.0,53.0,,900,50.0,2.41,2.49,0,8,0,4,0,12,48,18814.0,0.55,0.0,-,1.45
14482,201416068,3702979,513,1.52,513,47.0936421988,-120.7562764985,5,6,2,1.0,1.0,01,U,1,1,3,C,,Y,C,U,A,W,17.0,53.0,1140.0,513,,1.52,1.53,0,0,0,5,0,15,76,36886.0,0.13,0.0,,0.0
14483,201416069,3702754,522,1.78,522,46.741023778,-120.44739140739999,5,1,4,1.0,1.0,01,U,1,1,2,A,,,C,U,A,W,17.0,53.0,1140.0,522,35.0,1.65,1.82,0,4,0,5,0,12,60,33638.0,2.09,0.0,-,4.04
14484,201416070,3705188,099,26.99000000000001,99,47.2016899392,-121.0727618604,5,9,5,1.0,1.0,01,U,2,7,2,,A,Y,C,U,A,W,17.0,52.0,1140.0,099,40.0,26.940000000000005,27.0,10,0,4,6,0,12,72,62776.0,1.37,0.0,+,0.68
14485,201416071,3501538,099,31.51,99,47.19432109979999,-120.9338145822,5,7,3,1.0,1.0,01,U,2,5,2,,A,Y,C,U,A,W,17.0,53.0,1140.0,099,40.0,31.45,31.51,10,0,10,6,0,10,60,33092.0,0.72,0.0,+,0.0
14487,201416072,3377288,099,33.45,99,47.313852429899995,-121.3153460575,5,5,1,1.0,1.0,01,U,2,7,2,A,,,A,U,A,W,17.0,53.0,1140.0,099,40.0,33.41,33.45,10,5,0,4,5,15,61,30600.0,0.45,0.0,+,0.05
14488,201416073,E327844,202,26.66,202,46.716498501000004,-122.9555092803,5,6,2,1.0,1.0,01,U,1,1,2,C,,Y,A,U,A,W,17.0,54.0,1185.0,202,,26.65,26.72,0,0,0,2,6,15,30,10116.0,0.26,0.0,+,0.64
14489,201416075,E327675,303,3.98,303,48.1839883773,-117.0413630033,5,8,4,2.0,1.0,03,U,1,1,1,A,,,A,U,A,W,18.0,53.0,,303,55.0,3.96,4.009999999999999,2,8,0,4,8,14,56,33474.0,0.61,0.0,-,0.32
14490,201416076,E327670,303,9.07,303,48.284885805500004,-117.2845463547,5,8,4,2.0,1.0,03,U,1,1,2,C,,Y,C,U,A,W,18.0,52.0,,303,55.0,9.060000000000002,9.08,2,0,0,4,0,18,70,20184.0,0.15,6.45,,0.0
14491,201416078,E328017,303,1.6200000000000003,303,47.1068338405,-122.58146791799999,5,15,4,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,18.0,53.0,115.0,303,55.0,1.6200000000000003,1.71,2,0,0,4,0,13,52,33973.0,1.12,0.0,+,6.0
14492,201416079,E329501,303,4.15,303,47.169351498800005,-122.1640556011,5,1,4,1.0,1.0,01,U,3,4,2,,A,N,A,U,A,W,18.0,53.0,,303,55.0,4.11,4.16,2,0,11,4,7,11,44,33474.0,0.61,0.0,-,5.34
14493,201416080,E327832,304,1.2,304,47.1705916454,-122.02505627069999,5,12,1,1.0,1.0,01,U,1,1,2,C,S,Y,C,U,A,W,18.0,53.0,115.0,304,,1.16,1.2,10,0,10,4,0,12,48,28115.0,0.4100000000000001,0.0,-,2.61
14494,201416081,E327834,003,37.87,3,47.162123113999996,-122.2971394773,5,10,6,1.0,6.0,02,U,2,6,2,,A,Y,A,U,A,W,18.0,52.0,115.0,003,40.0,37.81,37.97,0,0,22,4,10,12,48,45663.0,2.67,0.0,+,3.26
14495,201416082,E327835,003,46.24,3,47.1581357929,-122.3559043085,5,4,7,1.0,1.0,02,U,2,6,1,A,S,Y,A,U,A,W,18.0,52.0,,003,60.0,46.19,46.28,0,4,40,6,10,12,72,51546.0,1.69,0.0,+,0.22
14496,201416083,E327791,303,2.41,303,47.007658758999995,-122.2963870052,5,14,3,1.0,1.0,01,U,2,7,1,C,,Y,C,U,A,W,18.0,53.0,115.0,303,55.0,2.390000000000001,2.42,2,0,0,4,0,13,52,32141.0,0.3500000000000001,0.0,-,0.03
14497,201416084,E327792,304,2.24,304,47.0776343479,-122.2940582187,5,13,2,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,18.0,53.0,115.0,304,,2.1099999999999994,2.24,10,0,0,3,0,15,44,18562.0,0.88,0.0,+,1.9
14498,201416085,3431014,003,55.79,3,47.191055013500005,-122.2825474565,4,17,4,2.0,6.0,03,U,2,6,3,A,,,A,U,A,W,18.0,53.0,,003,60.0,55.71,55.82,0,8,0,2,8,12,24,18340.0,0.74,0.0,+,1.52
14499,201416086,E327674,104,23.93,104,47.252325393599996,-122.33267819299999,4,22,2,1.0,1.0,01,U,1,1,2,A,,,,U,A,W,18.0,53.0,,104,60.0,23.93,23.97,5,6,0,2,0,17,34,10299.0,0.15,0.0,-,0.5
14500,201416087,E327672,305,8.65,305,47.2408604792,-122.3623340352,5,8,4,2.0,1.0,03,R,1,1,3,A,,,A,R,A,W,18.0,43.0,,305,,8.65,8.78,0,6,0,2,6,12,24,20889.0,0.99,3.0,+,5.0
14501,201416088,E327982,166,4.17,166,47.240723000900005,-122.357423339,5,12,1,1.0,3.0,01,U,1,1,2,C,,Y,A,U,A,W,18.0,54.0,1000.0,166,,4.1,4.18,5,0,0,3,4,16,48,13888.0,0.4100000000000001,0.0,-,1.2
14502,201416089,E327673,303,3.42,303,47.2411080641,-122.3517229398,5,10,6,1.0,1.0,01,U,1,1,2,A,,Y,A,U,A,W,18.0,53.0,,303,55.0,3.37,3.42,2,8,0,4,8,14,54,32782.0,0.6,0.0,-,0.18
14503,201416090,3595965,090,112.03,90,47.241543497100004,-122.3912900378,4,21,1,1.0,1.0,01,R,1,1,1,A,S,,A,R,A,E,19.0,41.0,,090,70.0,110.09,113.12,12,4,76,4,10,12,48,16191.0,17.91,0.0,+,0.25
14504,201416091,3595749,097,142.28,97,47.2406813308,-122.35915527379998,5,3,6,1.0,1.0,01,R,2,6,1,A,,,,R,A,,19.0,43.0,,097,55.0,142.21,142.37,22,8,0,2,0,12,24,5474.0,0.32,0.0,+,1.56
14505,201416092,3595966,090,94.2,90,47.3840908446,-122.62800495139999,4,21,1,1.0,3.0,02,R,1,1,2,A,S,,A,R,P,E,19.0,41.0,,090,70.0,94.2,95.15,12,4,76,4,10,12,48,25367.0,8.8,0.0,-,4.6
14506,201416093,E327827,821,5.08,821,47.2769527655,-122.5609759251,4,30,3,1.0,1.0,01,R,1,1,2,B,,,B,R,B,E,19.0,45.0,,821,,4.82,5.74,0,2,0,2,2,11,22,1316.0,0.44,3.0,+,0.0
14507,201416094,3595968,090,75.28,90,47.163465649399996,-122.480773704,4,24,4,1.0,6.0,01,R,1,1,1,A,S,,A,R,P,E,19.0,41.0,,090,70.0,74.89,75.28,12,4,78,4,10,12,48,30494.0,4.34,0.0,-,1.61
14508,201416095,3493771,903,1.68,903,47.164650340600005,-122.479927007,4,25,5,1.0,1.0,01,R,1,1,2,C,,Y,C,R,A,E,19.0,45.0,220.0,903,,1.66,1.73,0,0,0,2,0,26,52,5165.0,0.13,0.0,+,0.04
14509,201416096,3595748,090,60.54,90,47.1624075535,-122.48029952459999,5,3,6,2.0,6.0,03,R,2,7,1,A,S,,A,R,A,,19.0,41.0,,090,65.0,60.48000000000002,60.62,12,4,100,4,10,12,48,30349.0,1.55,2.0,-,1.8
14510,201416097,E328011,507COPEARL,0.87,507,47.1708780999,-122.4717414167,5,14,3,1.0,1.0,01,U,2,5,2,C,,Y,C,U,A,W,21.0,54.0,180.0,507COPEARL,25.0,0.8,0.87,88,0,0,2,0,22,44,6164.0,0.16,0.0,,0.0
14511,201416098,E328019,002,239.92000000000004,2,47.1279800607,-122.5411019038,5,6,2,1.0,6.0,01,R,1,1,1,B,,N,B,R,B,E,22.0,43.0,,002,50.0,239.87,239.96,25,7,0,2,7,12,24,2568.0,0.08,0.0,+,0.4699999999999999
14512,201416099,E327956,002,326.26,2,47.138429018400004,-122.5228160809,5,8,4,1.0,1.0,02,R,1,1,2,C,,,C,R,A,E,26.0,43.0,860.0,002,60.0,326.23,326.28,40,0,0,4,0,13,50,11537.0,0.21,0.0,-,1.15
14513,201416100,E327940,211,13.77,211,47.1636250934,-122.4816052648,5,5,1,1.0,1.0,01,R,1,1,1,B,,N,B,R,B,E,26.0,44.0,,211,,13.52,15.09,0,3,0,2,3,11,22,1699.0,0.97,0.0,+,0.0
14514,201416101,E327718,005,117.95,5,47.104198807299994,-122.59093590110001,4,13,7,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,W,27.0,51.0,,005,60.0,117.85,118.01000000000002,25,6,34,6,10,12,72,123277.0,7.2,0.0,+,0.5
14515,201416102,E327751,005,121.33,5,47.1081562434,-122.5784607392,5,8,4,2.0,1.0,03,U,1,1,2,A,S,,A,U,A,W,27.0,51.0,,005,60.0,121.28,121.35,25,6,34,6,10,12,72,110606.0,2.83,0.0,+,0.15
14516,201416103,E327837,410,5.8,410,47.108507015200004,-122.57726383159999,5,13,2,1.0,1.0,01,U,1,1,2,,A,Y,A,U,A,W,27.0,53.0,105.0,410,40.0,5.79,5.8,5,0,12,5,8,12,58,41319.0,0.15,0.0,+,5.5
14517,201416104,E327745,410,12.94,410,47.1620543269,-122.48065690850001,5,10,6,1.0,1.0,01,U,2,7,2,A,,,A,U,A,W,27.0,53.0,130.0,410,40.0,12.71,12.95,5,8,0,2,9,12,24,17965.0,1.57,0.0,-,2.2
14518,201416105,E327687,512,8.8,512,47.1431592002,-122.51171509379999,5,8,4,2.0,1.0,03,U,1,1,3,A,S,,A,U,A,W,27.0,52.0,1030.0,512,60.0,8.769999999999998,9.03,0,4,50,4,11,12,48,67889.0,6.44,3.82,+,0.7
14519,201416106,E327690,512,5.92,512,47.135184882,-122.1143704769,5,14,3,1.0,1.0,01,U,1,1,2,A,S,Y,A,U,A,W,27.0,52.0,,512,60.0,5.68,6.14,0,4,40,4,10,12,48,58013.0,9.74,0.0,-,0.21
