CASENO,DRV_SEX,DRV_AGE,drassess,spdlimit,surf_typ,contrib1,contrib2,intox,stolen,vehcond1,vehcond2,vehcond3,com_body,cdplaccd,vehno
201432138,2.0,35.0,,50.0,2.0,18,0,4.0,,12,0,0,,,3
201432139,1.0,52.0,,40.0,2.0,23,0,4.0,,12,0,0,,,1
201432139,2.0,20.0,,40.0,2.0,23,0,4.0,,12,0,0,,,2
201432139,1.0,33.0,,40.0,2.0,18,0,4.0,,12,0,0,,,3
201432142,1.0,17.0,,35.0,2.0,23,51,4.0,,12,0,0,,,1
201432142,1.0,53.0,,35.0,2.0,18,52,4.0,,12,0,0,,,2
201432143,1.0,30.0,,45.0,1.0,23,7,4.0,,12,0,0,4.0,,1
201432143,2.0,47.0,,45.0,1.0,18,0,4.0,,12,0,0,,,2
201432144,1.0,52.0,,60.0,2.0,7,23,4.0,,12,0,0,,,1
201432144,1.0,56.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432146,1.0,54.0,,35.0,2.0,23,5,4.0,,12,0,0,,,1
201432146,1.0,60.0,,35.0,2.0,52,0,4.0,,12,0,0,,,2
201432147,2.0,48.0,,30.0,1.0,23,5,4.0,,12,0,0,,,1
201432147,1.0,51.0,,30.0,1.0,18,0,4.0,,12,0,0,,,2
201432148,1.0,46.0,,55.0,2.0,23,0,4.0,,12,0,0,,,1
201432148,1.0,22.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201432149,2.0,18.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201432149,2.0,34.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432150,1.0,26.0,,60.0,2.0,51,0,4.0,,12,0,0,,,1
201432150,2.0,53.0,,60.0,2.0,51,0,4.0,,12,0,0,,,2
201432151,2.0,53.0,,60.0,2.0,5,0,4.0,,12,0,0,,,1
201432151,1.0,33.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432152,1.0,38.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201432152,2.0,34.0,,60.0,2.0,23,4,4.0,,12,0,0,,,2
201432153,2.0,80.0,,30.0,2.0,23,0,4.0,,12,0,0,,,1
201432153,2.0,45.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201432154,1.0,59.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201432154,1.0,60.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432154,2.0,53.0,,35.0,2.0,18,0,4.0,,12,0,0,,,3
201432155,2.0,29.0,,70.0,2.0,23,4,4.0,,12,0,0,,,1
201432155,1.0,41.0,,70.0,2.0,18,0,4.0,,12,0,0,,,2
201432155,2.0,25.0,,70.0,2.0,18,0,4.0,,12,0,0,,,3
201432157,1.0,49.0,,70.0,2.0,17,0,4.0,,12,0,0,,,1
201432157,1.0,52.0,,70.0,2.0,18,0,4.0,,12,0,0,,,2
201432157,,,,,,0,0,,,0,0,0,,,3
201432158,1.0,33.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201432158,2.0,40.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432159,1.0,35.0,,55.0,2.0,23,0,4.0,,12,0,0,,,1
201432159,,,,,,0,0,,,0,0,0,,,2
201432160,2.0,22.0,,35.0,2.0,18,0,4.0,,12,0,0,,,1
201432161,2.0,35.0,,60.0,2.0,5,23,4.0,,12,0,0,,,1
201432161,1.0,61.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432162,2.0,37.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201432163,2.0,25.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201432163,2.0,34.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432164,1.0,22.0,,25.0,2.0,5,0,4.0,,12,0,0,,,1
201432164,2.0,27.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201432165,1.0,67.0,,50.0,2.0,1,0,1.0,,12,0,0,,,1
201432165,,,,,,0,0,,,0,0,0,,,2
201432166,2.0,59.0,,35.0,2.0,23,0,,,0,0,0,,,1
201432166,2.0,23.0,,35.0,2.0,18,0,,,0,0,0,,,2
201432168,1.0,81.0,0.0,50.0,2.0,6,23,4.0,,12,0,0,,,1
201432168,1.0,22.0,0.0,50.0,2.0,18,0,4.0,,12,0,0,,,2
201432169,1.0,53.0,,35.0,1.0,52,0,4.0,,12,0,0,,,1
201432169,1.0,25.0,,35.0,1.0,23,7,,,12,0,0,,,2
201432170,1.0,46.0,,45.0,1.0,4,0,4.0,,12,0,0,2.0,,1
201432170,,,,,,0,0,,,0,0,0,,,2
201432171,1.0,64.0,0.0,25.0,2.0,51,0,4.0,,12,0,0,,,1
201432171,2.0,67.0,0.0,5.0,2.0,52,0,4.0,,12,0,0,,,2
201432172,1.0,19.0,,25.0,2.0,11,0,4.0,,12,0,0,,,1
201432172,2.0,21.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201432174,2.0,30.0,,55.0,2.0,1,23,1.0,,12,0,0,,,1
201432174,,,,,,0,0,,,0,0,0,,,2
201432177,1.0,18.0,,60.0,2.0,32,7,4.0,,12,0,0,,,1
201432177,2.0,53.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432178,1.0,28.0,,55.0,2.0,4,0,4.0,,12,0,0,5.0,F,1
201432179,2.0,49.0,,25.0,2.0,23,24,4.0,,12,0,0,,,1
201432179,,,,,,18,0,,,0,0,0,,,2
201432180,2.0,28.0,,25.0,2.0,5,0,4.0,,12,0,0,,,1
201432180,1.0,58.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201432181,1.0,25.0,9.0,35.0,2.0,1,0,1.0,,12,0,0,,,1
201432182,1.0,47.0,,30.0,2.0,11,0,4.0,,12,0,0,,,1
201432182,1.0,59.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432183,,,,30.0,2.0,17,0,9.0,,12,0,0,,,1
201432183,2.0,56.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201432184,1.0,54.0,,45.0,2.0,18,0,4.0,,12,0,0,,,1
201432185,2.0,45.0,,40.0,2.0,48,0,4.0,,12,0,0,,,1
201432185,2.0,18.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201432187,2.0,19.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432187,2.0,60.0,,60.0,1.0,52,0,4.0,,12,0,0,,,2
201432188,1.0,51.0,,,2.0,23,0,4.0,,12,0,0,,,1
201432188,2.0,34.0,,,2.0,18,0,4.0,,12,0,0,,,2
201432192,2.0,37.0,,40.0,2.0,5,0,4.0,,12,0,0,,,1
201432192,2.0,43.0,,40.0,,18,0,4.0,,12,0,0,,,2
201432193,1.0,33.0,,,2.0,16,4,4.0,,1,0,0,,,1
201432193,,,,,,0,0,,,0,0,0,,,2
201432194,2.0,47.0,,30.0,2.0,10,0,4.0,,12,0,0,,,1
201432194,2.0,42.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201432195,1.0,43.0,9.0,50.0,2.0,1,24,1.0,,12,0,0,,,1
201432195,,,,,,0,0,,,0,0,0,,,2
201432196,1.0,35.0,,50.0,2.0,4,0,4.0,,12,0,0,,,1
201432196,1.0,22.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201432197,1.0,52.0,,55.0,2.0,1,3,1.0,,12,0,0,,,1
201432197,,,,,,0,0,,,0,0,0,,,2
201432198,2.0,16.0,,55.0,2.0,23,7,4.0,,12,0,0,,,1
201432198,2.0,54.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201432199,2.0,82.0,,45.0,2.0,10,23,4.0,,12,0,0,,,1
201432199,2.0,80.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201432200,2.0,21.0,,50.0,2.0,4,0,4.0,,12,0,0,,,1
201432200,,,,,,0,0,,,0,0,0,,,2
201432201,1.0,68.0,0.0,30.0,2.0,50,0,4.0,,12,0,0,,,1
201432201,2.0,17.0,0.0,30.0,2.0,7,0,4.0,,12,0,0,,,2
201432202,1.0,31.0,,40.0,2.0,1,23,1.0,,12,0,0,,,1
201432202,1.0,43.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201432203,2.0,17.0,,,2.0,49,0,4.0,,12,0,0,,,1
201432203,1.0,48.0,,,2.0,18,0,4.0,,12,0,0,,,2
201432204,2.0,36.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201432204,2.0,47.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432205,1.0,30.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432205,2.0,31.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432205,,,,,,0,0,,,0,0,0,,,3
201432207,1.0,53.0,,60.0,1.0,23,5,4.0,,12,0,0,,,1
201432207,2.0,23.0,,60.0,1.0,23,4,4.0,,12,0,0,,,2
201432207,2.0,30.0,,,1.0,18,0,4.0,,12,0,0,,,3
201432208,2.0,49.0,,60.0,1.0,23,0,4.0,,12,0,0,,,1
201432208,2.0,35.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432209,1.0,55.0,,40.0,2.0,4,0,4.0,,12,0,0,,,1
201432209,1.0,28.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201432210,1.0,65.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432210,1.0,52.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432211,2.0,23.0,,60.0,1.0,5,0,4.0,,12,0,0,,,1
201432211,2.0,43.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432212,2.0,22.0,,60.0,1.0,23,4,4.0,,12,0,0,,,1
201432212,2.0,55.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432213,1.0,39.0,,60.0,1.0,16,0,4.0,,11,0,0,,,1
201432214,2.0,24.0,,60.0,1.0,51,0,4.0,,12,0,0,,,1
201432214,,,,,,0,0,,,0,0,0,,,2
201432215,1.0,47.0,,60.0,1.0,42,7,4.0,,12,0,0,,,1
201432215,1.0,40.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432216,1.0,41.0,,60.0,1.0,17,0,4.0,,12,0,0,,,1
201432216,1.0,61.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432216,,,,,,0,0,,,0,0,0,,,3
201432217,1.0,26.0,,50.0,2.0,16,0,4.0,,5,0,0,,,1
201432218,1.0,27.0,,35.0,2.0,23,0,4.0,,12,0,0,,,1
201432218,1.0,34.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432220,2.0,66.0,,60.0,2.0,5,0,4.0,,12,0,0,,,1
201432220,2.0,28.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432221,1.0,32.0,,60.0,1.0,18,0,4.0,,12,0,0,,,1
201432221,2.0,54.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432221,1.0,28.0,,60.0,1.0,18,0,4.0,,12,0,0,,,3
201432222,2.0,36.0,,60.0,1.0,23,7,4.0,,12,0,0,,,1
201432222,2.0,30.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432225,1.0,48.0,,60.0,2.0,5,0,4.0,,12,0,0,,,1
201432225,1.0,20.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432226,2.0,23.0,,60.0,1.0,23,7,4.0,,12,0,0,,,1
201432226,1.0,63.0,,,1.0,18,0,4.0,,12,0,0,,,2
201432227,2.0,18.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201432227,1.0,53.0,,,2.0,18,0,4.0,,12,0,0,,,2
201432227,1.0,34.0,,60.0,2.0,18,0,4.0,,12,0,0,,,3
201432228,1.0,44.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201432228,1.0,27.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432229,1.0,52.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432229,2.0,40.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432231,1.0,40.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201432231,1.0,36.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432232,2.0,17.0,,60.0,1.0,23,0,4.0,,12,0,0,,,1
201432232,2.0,28.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432233,1.0,27.0,,60.0,1.0,50,7,4.0,,12,0,0,,,1
201432233,2.0,37.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432234,1.0,76.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432234,1.0,64.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432234,1.0,62.0,,60.0,1.0,18,0,4.0,,12,0,0,,,3
201432235,1.0,34.0,,,2.0,18,0,9.0,,12,0,0,,,1
201432235,2.0,32.0,,,2.0,18,0,9.0,,12,0,0,,,2
201432236,2.0,42.0,,35.0,2.0,11,0,4.0,,12,0,0,,,1
201432236,1.0,28.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201432236,2.0,28.0,,35.0,2.0,18,0,4.0,,12,0,0,,,3
201432237,1.0,57.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432237,1.0,27.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432237,1.0,31.0,,60.0,1.0,18,0,4.0,,12,0,0,,,3
201432238,1.0,64.0,,60.0,2.0,52,0,4.0,,12,0,0,,,1
201432238,,,,,,0,0,,,0,0,0,,,2
201432239,1.0,20.0,,60.0,2.0,23,0,4.0,,12,0,0,,,1
201432239,1.0,37.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432241,1.0,34.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201432242,2.0,58.0,,35.0,2.0,11,0,4.0,,12,0,0,,,1
201432242,2.0,33.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432243,2.0,52.0,,60.0,2.0,50,0,4.0,,12,0,0,,,1
201432243,,,,,,0,0,,,0,0,0,,,2
201432244,,,,60.0,2.0,17,0,9.0,,12,0,0,,,1
201432244,2.0,28.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432245,1.0,69.0,,35.0,2.0,5,0,4.0,,12,0,0,3.0,F,1
201432245,2.0,72.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432245,2.0,33.0,,,2.0,18,0,4.0,,12,0,0,,,3
201432246,1.0,28.0,,60.0,1.0,4,7,4.0,,12,0,0,,,1
201432246,1.0,34.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432247,,,,60.0,2.0,17,0,9.0,,12,0,0,,,1
201432247,1.0,63.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432248,1.0,41.0,,50.0,2.0,7,0,4.0,,12,0,0,,,1
201432248,1.0,74.0,,,2.0,18,0,4.0,,12,0,0,,,2
201432249,2.0,40.0,,60.0,1.0,17,0,4.0,,12,0,0,,,1
201432249,1.0,61.0,,60.0,1.0,18,0,4.0,,12,0,0,5.0,F,2
201432251,1.0,70.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201432251,1.0,68.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432253,1.0,39.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432253,1.0,47.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432254,1.0,57.0,,60.0,1.0,23,0,4.0,,12,0,0,,,1
201432254,2.0,28.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432254,2.0,29.0,,60.0,1.0,18,0,4.0,,12,0,0,,,3
201432255,1.0,28.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201432255,1.0,53.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432255,2.0,33.0,,60.0,2.0,18,0,4.0,,12,0,0,,,3
201432257,2.0,16.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201432257,2.0,37.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432257,1.0,49.0,,60.0,1.0,18,0,4.0,,12,0,0,,,3
201432258,2.0,48.0,,60.0,2.0,7,0,9.0,,12,0,0,,,1
201432258,1.0,47.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432259,2.0,45.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201432259,,27.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432260,1.0,28.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201432260,1.0,23.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432260,1.0,36.0,,60.0,1.0,18,0,4.0,,12,0,0,,,3
201432261,2.0,37.0,,60.0,2.0,4,7,4.0,,12,0,0,,,1
201432261,1.0,32.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432261,1.0,21.0,,60.0,2.0,18,0,4.0,,12,0,0,,,3
201432262,1.0,37.0,9.0,60.0,2.0,1,4,1.0,,12,0,0,,,1
201432262,,,,,,0,0,,,0,0,0,,,2
201432263,2.0,20.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201432263,,,,,,0,0,,,0,0,0,,,2
201432264,1.0,50.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432264,1.0,21.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432266,2.0,69.0,,60.0,1.0,17,0,4.0,,12,0,0,,,1
201432266,2.0,49.0,,60.0,1.0,17,0,4.0,,12,0,0,,,2
201432267,1.0,47.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432267,2.0,21.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432268,2.0,29.0,,60.0,1.0,5,0,4.0,,12,0,0,,,1
201432268,1.0,30.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432268,2.0,26.0,,60.0,1.0,18,0,4.0,,12,0,0,,,3
201432270,2.0,27.0,,60.0,1.0,23,5,4.0,,12,0,0,,,1
201432270,1.0,31.0,,60.0,1.0,52,0,4.0,,12,0,0,,,2
201432271,1.0,48.0,,60.0,1.0,7,0,9.0,,12,0,0,,,1
201432271,1.0,39.0,,,1.0,52,0,4.0,,12,0,0,,,2
201432272,1.0,24.0,,60.0,2.0,14,0,2.0,,12,0,0,,,1
201432272,,,,,,0,0,,,0,0,0,,,2
201432273,2.0,45.0,,40.0,2.0,5,0,4.0,,12,0,0,,,1
201432273,1.0,63.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201432274,1.0,22.0,,55.0,2.0,14,32,4.0,,12,0,0,,,1
201432274,1.0,76.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201432275,,23.0,,30.0,2.0,23,0,4.0,,12,0,0,,,1
201432275,2.0,41.0,,,2.0,18,0,4.0,,12,0,0,,,2
201432276,1.0,78.0,,50.0,2.0,7,0,4.0,,12,0,0,,,1
201432276,2.0,82.0,,,2.0,18,0,4.0,,12,0,0,,,2
201432277,2.0,56.0,,50.0,2.0,7,0,4.0,,12,0,0,,,1
201432277,2.0,21.0,,,2.0,18,0,4.0,,12,0,0,,,2
201432277,1.0,75.0,,,2.0,18,0,4.0,,12,0,0,,,3
201432278,1.0,31.0,9.0,60.0,2.0,1,0,1.0,,12,0,0,,,1
201432279,2.0,31.0,,50.0,2.0,23,7,4.0,,12,0,0,,,1
201432279,1.0,34.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201432280,2.0,64.0,,,2.0,23,0,4.0,,12,0,0,,,1
201432280,2.0,22.0,,,2.0,18,0,4.0,,12,0,0,,,2
201432281,,,,70.0,1.0,23,0,9.0,,12,0,0,,,1
201432283,1.0,47.0,,,2.0,24,0,4.0,,12,0,0,,,1
201432283,1.0,43.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201432284,2.0,17.0,,55.0,2.0,5,0,4.0,,12,0,0,,,1
201432284,2.0,43.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201432285,2.0,21.0,,50.0,2.0,18,0,4.0,,12,0,0,,,1
201432286,,,,60.0,1.0,7,0,9.0,,12,0,0,,,1
201432286,2.0,40.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432286,2.0,22.0,,60.0,1.0,18,0,4.0,,12,0,0,,,3
201432287,2.0,50.0,,60.0,1.0,51,0,4.0,,12,0,0,,,1
201432287,,,,,,0,0,,,0,0,0,,,2
201432288,2.0,22.0,,60.0,2.0,23,7,4.0,,12,0,0,,,1
201432288,2.0,43.0,,60.0,2.0,18,0,4.0,,14,0,0,,,2
201432289,1.0,28.0,,60.0,1.0,4,51,4.0,,12,0,0,,,1
201432289,2.0,22.0,,60.0,1.0,52,0,4.0,,12,0,0,,,2
201432289,2.0,49.0,,60.0,1.0,52,0,4.0,,12,0,0,,,3
201432290,1.0,23.0,,60.0,2.0,23,5,4.0,,12,0,0,,,1
201432290,1.0,55.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432291,1.0,56.0,,60.0,2.0,23,51,4.0,,12,0,0,,,1
201432291,1.0,52.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432292,1.0,41.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432292,2.0,54.0,,60.0,1.0,52,0,4.0,,12,0,0,,,2
201432294,2.0,23.0,,35.0,2.0,8,0,4.0,,12,0,0,,,1
201432294,1.0,51.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432296,1.0,35.0,,35.0,1.0,18,0,4.0,,12,0,0,,,1
201432296,1.0,20.0,,35.0,1.0,18,0,4.0,,12,0,0,,,2
201432297,1.0,68.0,,35.0,2.0,1,0,1.0,,12,0,0,,,1
201432297,2.0,55.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432298,2.0,55.0,,60.0,2.0,17,0,4.0,,12,0,0,,,1
201432298,1.0,38.0,,60.0,2.0,52,0,4.0,,12,0,0,,,2
201432299,2.0,22.0,,60.0,1.0,1,7,1.0,,12,0,0,,,1
201432299,1.0,46.0,,60.0,1.0,18,0,4.0,,12,0,0,2.0,F,2
201432300,2.0,40.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432300,1.0,52.0,,,1.0,18,0,4.0,,12,0,0,,,2
201432301,1.0,19.0,,60.0,1.0,23,0,4.0,,12,0,0,,,1
201432301,1.0,24.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432301,1.0,55.0,,60.0,1.0,18,0,4.0,,12,0,0,,,3
201432302,1.0,50.0,,60.0,2.0,1,32,1.0,,12,0,0,,,1
201432302,1.0,39.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432303,1.0,17.0,,40.0,2.0,18,0,4.0,,12,0,0,,,1
201432303,,,,40.0,2.0,17,0,9.0,,12,0,0,,,2
201432305,1.0,38.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201432305,2.0,46.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432306,1.0,38.0,,60.0,2.0,17,23,4.0,,12,0,0,,,1
201432306,2.0,22.0,,60.0,2.0,52,0,4.0,,12,0,0,,,2
201432307,2.0,51.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201432307,2.0,44.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432308,1.0,35.0,,60.0,1.0,17,0,4.0,,12,0,0,,,1
201432308,,,,,,0,0,,,0,0,0,,,2
201432309,1.0,57.0,,60.0,1.0,23,0,4.0,,12,0,0,,,1
201432309,2.0,45.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432310,1.0,37.0,,25.0,2.0,17,0,4.0,,12,0,0,,,1
201432310,,28.0,,25.0,2.0,17,0,4.0,,12,0,0,,,2
201432311,1.0,52.0,,60.0,1.0,14,0,4.0,,12,0,0,,,1
201432311,2.0,52.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201432313,2.0,44.0,,40.0,2.0,5,0,4.0,,12,0,0,,,1
201432313,2.0,38.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201432314,1.0,48.0,,35.0,2.0,1,5,1.0,,12,0,0,,,1
201432314,2.0,16.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432315,1.0,73.0,,70.0,1.0,16,0,4.0,,11,0,0,,,1
201432315,,38.0,,70.0,1.0,18,0,4.0,,12,0,0,,,2
201432315,1.0,45.0,,70.0,1.0,18,0,4.0,,12,0,0,,,3
201432316,1.0,23.0,,70.0,1.0,23,0,4.0,,12,0,0,,,1
201432316,,,,,,0,0,,,0,0,0,,,2
201432318,1.0,22.0,,70.0,1.0,51,0,4.0,,12,0,0,,,1
201432318,,,,,,0,0,,,0,0,0,,,2
201432319,2.0,16.0,,50.0,2.0,4,0,4.0,,12,0,0,,,1
201432319,,,,,,0,0,,,0,0,0,,,2
201432320,1.0,58.0,,35.0,2.0,23,5,4.0,,12,0,0,,,1
201432320,2.0,27.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432321,1.0,25.0,,35.0,2.0,49,0,4.0,,12,0,0,,,1
201432321,2.0,35.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432322,2.0,46.0,,35.0,2.0,7,0,9.0,,12,0,0,,,1
201432322,2.0,31.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432323,2.0,19.0,,55.0,1.0,7,0,4.0,,12,0,0,,,1
201432323,1.0,63.0,,55.0,1.0,18,0,4.0,,12,0,0,,,2
201432324,1.0,29.0,,45.0,2.0,23,4,4.0,,12,0,0,,,1
201432324,1.0,46.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201432325,2.0,48.0,,30.0,2.0,23,0,4.0,,12,0,0,,,1
201432325,2.0,63.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201432326,1.0,47.0,,30.0,2.0,1,0,1.0,,12,0,0,,,1
201432326,2.0,43.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201432327,2.0,19.0,,60.0,2.0,23,7,4.0,,12,0,0,,,1
201432327,1.0,45.0,,60.0,2.0,23,7,4.0,,12,0,0,,,2
201432328,2.0,21.0,,60.0,2.0,23,7,4.0,,12,0,0,,,1
201432328,2.0,47.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201432329,2.0,30.0,,45.0,2.0,10,5,4.0,,12,0,0,,,1
201432329,2.0,71.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201432330,1.0,49.0,,25.0,2.0,17,23,4.0,,12,0,0,,,1
201432330,1.0,63.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201432331,1.0,30.0,,35.0,2.0,4,0,4.0,,12,0,0,,,1
201432332,2.0,30.0,,35.0,2.0,22,0,4.0,,12,0,0,,,1
201432332,,,,,2.0,0,0,,,0,0,0,,,2
201432333,1.0,26.0,,45.0,2.0,23,0,4.0,,12,0,0,,,1
201432333,1.0,20.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201432334,2.0,17.0,,45.0,2.0,5,0,4.0,,12,0,0,,,1
201432334,1.0,43.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201432335,1.0,22.0,,40.0,2.0,23,48,4.0,,12,0,0,,,1
201432335,1.0,40.0,,,2.0,18,0,4.0,,12,0,0,,,2
201432336,1.0,29.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201432336,,,,,,18,0,,,0,0,0,,,2
201432337,,,,45.0,2.0,6,0,9.0,,12,0,0,,,1
201432337,1.0,23.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201432338,1.0,55.0,,35.0,2.0,7,0,9.0,,12,0,0,,,1
201432338,2.0,41.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432339,,18.0,,35.0,2.0,4,0,4.0,,12,0,0,,,1
201432339,1.0,39.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201432340,1.0,37.0,,45.0,2.0,4,0,4.0,,12,0,0,,,1
201432340,2.0,66.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
